Date,Store,Product,Sales,Price,day,month,lag_1,lag_2,rolling_mean,Predicted,Reorder_Point,Inventory_Status,Revenue,Profit,Anomaly
2023-03-13,Store_B,Eggs,109,48,13,3,95.0,99.0,101.0,107.42,573.676463178244,LOW,5232,1046.4,NO
2023-03-14,Store_B,Eggs,108,48,14,3,109.0,95.0,104.0,105.18,562.4764631782441,LOW,5184,1036.8,NO
2023-03-15,Store_B,Eggs,96,48,15,3,108.0,109.0,104.33333333333333,99.55,534.326463178244,LOW,4608,921.6,NO
2023-03-16,Store_B,Eggs,94,48,16,3,96.0,108.0,99.33333333333333,95.36,513.3764631782441,LOW,4512,902.4000000000001,NO
2023-03-17,Store_B,Eggs,108,48,17,3,94.0,96.0,99.33333333333333,105.01,561.6264631782441,LOW,5184,1036.8,NO
2023-03-18,Store_B,Eggs,95,48,18,3,108.0,94.0,99.0,96.61,519.6264631782441,LOW,4560,912.0,NO
2023-03-19,Store_B,Eggs,114,48,19,3,95.0,108.0,105.66666666666667,110.67,589.926463178244,LOW,5472,1094.4,NO
2023-03-20,Store_B,Eggs,95,48,20,3,114.0,95.0,101.33333333333333,97.12,522.176463178244,LOW,4560,912.0,NO
2023-03-21,Store_B,Eggs,97,48,21,3,95.0,114.0,102.0,99.48,533.9764631782441,LOW,4656,931.2,NO
2023-03-22,Store_B,Eggs,100,48,22,3,97.0,95.0,97.33333333333333,98.96,531.376463178244,LOW,4800,960.0,NO
2023-03-23,Store_B,Eggs,104,48,23,3,100.0,97.0,100.33333333333333,102.95,551.326463178244,LOW,4992,998.4000000000001,NO
2023-03-24,Store_B,Eggs,104,48,24,3,104.0,100.0,102.66666666666667,103.94,556.2764631782441,LOW,4992,998.4000000000001,NO
2023-03-25,Store_B,Eggs,101,48,25,3,104.0,104.0,103.0,101.69,545.0264631782441,LOW,4848,969.6,NO
2023-03-26,Store_B,Eggs,103,48,26,3,101.0,104.0,102.66666666666667,102.77,550.426463178244,LOW,4944,988.8000000000001,NO
2023-03-27,Store_B,Eggs,104,48,27,3,103.0,101.0,102.66666666666667,103.37,553.426463178244,LOW,4992,998.4000000000001,NO
2023-03-28,Store_B,Eggs,93,48,28,3,104.0,103.0,100.0,95.47,513.926463178244,LOW,4464,892.8000000000001,NO
2023-03-29,Store_B,Eggs,95,48,29,3,93.0,104.0,97.33333333333333,96.7,520.076463178244,LOW,4560,912.0,NO
2023-03-30,Store_B,Eggs,104,48,30,3,95.0,93.0,97.33333333333333,101.8,545.576463178244,LOW,4992,998.4000000000001,NO
2023-03-31,Store_B,Eggs,101,48,31,3,104.0,95.0,100.0,100.72,540.176463178244,LOW,4848,969.6,NO
2023-04-01,Store_B,Eggs,105,48,1,4,101.0,104.0,103.33333333333333,103.6,554.576463178244,LOW,5040,1008.0,NO
2023-04-02,Store_B,Eggs,102,48,2,4,105.0,101.0,102.66666666666667,102.76,550.3764631782441,LOW,4896,979.2,NO
2023-04-03,Store_B,Eggs,94,48,3,4,102.0,105.0,100.33333333333333,95.34,513.2764631782441,LOW,4512,902.4000000000001,NO
2023-04-04,Store_B,Eggs,99,48,4,4,94.0,102.0,98.33333333333333,98.78,530.476463178244,LOW,4752,950.4000000000001,NO
2023-04-05,Store_B,Eggs,89,48,5,4,99.0,94.0,94.0,89.88,485.976463178244,LOW,4272,854.4000000000001,NO
2023-04-06,Store_B,Eggs,86,48,6,4,89.0,99.0,91.33333333333333,86.46,468.87646317824397,LOW,4128,825.6,NO
2023-04-07,Store_B,Eggs,98,48,7,4,86.0,89.0,91.0,96.79,520.5264631782441,LOW,4704,940.8000000000001,NO
2023-04-08,Store_B,Eggs,85,48,8,4,98.0,86.0,89.66666666666667,86.71,470.12646317824397,LOW,4080,816.0,NO
2023-04-09,Store_B,Eggs,90,48,9,4,85.0,98.0,91.0,89.14,482.276463178244,LOW,4320,864.0,NO
2023-04-10,Store_B,Eggs,89,48,10,4,90.0,85.0,88.0,89.01,481.626463178244,LOW,4272,854.4000000000001,NO
2023-04-11,Store_B,Eggs,92,48,11,4,89.0,90.0,90.33333333333333,92.25,497.826463178244,LOW,4416,883.2,NO
2023-04-12,Store_B,Eggs,99,48,12,4,92.0,89.0,93.33333333333333,98.03,526.726463178244,LOW,4752,950.4000000000001,NO
2023-04-13,Store_B,Eggs,89,48,13,4,99.0,92.0,93.33333333333333,90.08,486.976463178244,LOW,4272,854.4000000000001,NO
2023-04-14,Store_B,Eggs,87,48,14,4,89.0,99.0,91.66666666666667,87.38,473.476463178244,LOW,4176,835.2,NO
2023-04-15,Store_B,Eggs,86,48,15,4,87.0,89.0,87.33333333333333,87.0,471.576463178244,LOW,4128,825.6,NO
2023-04-16,Store_B,Eggs,87,48,16,4,86.0,87.0,86.66666666666667,86.81,470.626463178244,LOW,4176,835.2,NO
2023-04-17,Store_B,Eggs,87,48,17,4,87.0,86.0,86.66666666666667,86.95,471.326463178244,LOW,4176,835.2,NO
2023-04-18,Store_B,Eggs,86,48,18,4,87.0,87.0,86.66666666666667,86.37,468.42646317824403,LOW,4128,825.6,NO
2023-04-19,Store_B,Eggs,97,48,19,4,86.0,87.0,90.0,95.26,512.8764631782441,LOW,4656,931.2,NO
2023-04-20,Store_B,Eggs,92,48,20,4,97.0,86.0,91.66666666666667,91.73,495.22646317824405,LOW,4416,883.2,NO
2023-04-21,Store_B,Eggs,83,48,21,4,92.0,97.0,90.66666666666667,85.06,461.876463178244,LOW,3984,796.8000000000001,NO
2023-04-22,Store_B,Eggs,88,48,22,4,83.0,92.0,87.66666666666667,87.82,475.676463178244,LOW,4224,844.8000000000001,NO
2023-04-23,Store_B,Eggs,81,48,23,4,88.0,83.0,84.0,81.79,445.52646317824406,LOW,3888,777.6,NO
2023-04-24,Store_B,Eggs,98,48,24,4,81.0,88.0,89.0,95.76,515.3764631782441,LOW,4704,940.8000000000001,NO
2023-04-25,Store_B,Eggs,98,48,25,4,98.0,81.0,92.33333333333333,95.14,512.2764631782441,LOW,4704,940.8000000000001,NO
2023-04-26,Store_B,Eggs,91,48,26,4,98.0,98.0,95.66666666666667,92.2,497.576463178244,LOW,4368,873.6,NO
2023-04-27,Store_B,Eggs,99,48,27,4,91.0,98.0,96.0,98.33,528.226463178244,LOW,4752,950.4000000000001,NO
2023-04-28,Store_B,Eggs,97,48,28,4,99.0,91.0,95.66666666666667,97.5,524.076463178244,LOW,4656,931.2,NO
2023-04-29,Store_B,Eggs,82,48,29,4,97.0,99.0,92.66666666666667,85.09,462.02646317824406,LOW,3936,787.2,NO
2023-04-30,Store_B,Eggs,87,48,30,4,82.0,97.0,88.66666666666667,87.07,471.926463178244,LOW,4176,835.2,NO
2023-05-01,Store_B,Eggs,84,48,1,5,87.0,82.0,84.33333333333333,83.21,452.62646317824397,LOW,4032,806.4000000000001,NO
2023-05-02,Store_B,Eggs,91,48,2,5,84.0,87.0,87.33333333333333,89.03,481.726463178244,LOW,4368,873.6,NO
2023-05-03,Store_B,Eggs,93,48,3,5,91.0,84.0,89.33333333333333,91.85,495.826463178244,LOW,4464,892.8000000000001,NO
2023-05-04,Store_B,Eggs,103,48,4,5,93.0,91.0,95.66666666666667,102.37,548.426463178244,LOW,4944,988.8000000000001,NO
2023-05-05,Store_B,Eggs,101,48,5,5,103.0,93.0,99.0,100.53,539.226463178244,LOW,4848,969.6,NO
2023-05-06,Store_B,Eggs,89,48,6,5,101.0,103.0,97.66666666666667,91.59,494.52646317824406,LOW,4272,854.4000000000001,NO
2023-05-07,Store_B,Eggs,97,48,7,5,89.0,101.0,95.66666666666667,97.91,526.126463178244,LOW,4656,931.2,NO
2023-05-08,Store_B,Eggs,101,48,8,5,97.0,89.0,95.66666666666667,100.19,537.5264631782441,LOW,4848,969.6,NO
2023-05-09,Store_B,Eggs,94,48,9,5,101.0,97.0,97.33333333333333,94.62,509.67646317824403,LOW,4512,902.4000000000001,NO
2023-05-10,Store_B,Eggs,100,48,10,5,94.0,101.0,98.33333333333333,99.76,535.3764631782441,LOW,4800,960.0,NO
2023-05-11,Store_B,Eggs,108,48,11,5,100.0,94.0,100.66666666666667,106.36,568.376463178244,LOW,5184,1036.8,NO
2023-05-12,Store_B,Eggs,96,48,12,5,108.0,100.0,101.33333333333333,98.52,529.176463178244,LOW,4608,921.6,NO
2023-05-13,Store_B,Eggs,104,48,13,5,96.0,108.0,102.66666666666667,104.07,556.9264631782439,LOW,4992,998.4000000000001,NO
2023-05-14,Store_B,Eggs,108,48,14,5,104.0,96.0,102.66666666666667,107.39,573.5264631782441,LOW,5184,1036.8,NO
2023-05-15,Store_B,Eggs,106,48,15,5,108.0,104.0,106.0,105.49,564.026463178244,LOW,5088,1017.6,NO
2023-05-16,Store_B,Eggs,106,48,16,5,106.0,108.0,106.66666666666667,106.0,566.576463178244,LOW,5088,1017.6,NO
2023-05-17,Store_B,Eggs,111,48,17,5,106.0,106.0,107.66666666666667,110.14,587.2764631782441,LOW,5328,1065.6000000000001,NO
2023-05-18,Store_B,Eggs,104,48,18,5,111.0,106.0,107.0,104.82,560.6764631782439,LOW,4992,998.4000000000001,NO
2023-05-19,Store_B,Eggs,117,48,19,5,104.0,111.0,110.66666666666667,114.99,611.526463178244,LOW,5616,1123.2,NO
2023-05-20,Store_B,Eggs,109,48,20,5,117.0,104.0,110.0,109.83,585.726463178244,LOW,5232,1046.4,NO
2023-05-21,Store_B,Eggs,118,48,21,5,109.0,117.0,114.66666666666667,116.7,620.076463178244,LOW,5664,1132.8,NO
2023-05-22,Store_B,Eggs,121,48,22,5,118.0,109.0,116.0,118.61,629.626463178244,LOW,5808,1161.6000000000001,NO
2023-05-23,Store_B,Eggs,111,48,23,5,121.0,118.0,116.66666666666667,112.88,600.976463178244,LOW,5328,1065.6000000000001,NO
2023-05-24,Store_B,Eggs,114,48,24,5,111.0,121.0,115.33333333333333,114.33,608.226463178244,LOW,5472,1094.4,NO
2023-05-25,Store_B,Eggs,103,48,25,5,114.0,111.0,109.33333333333333,105.33,563.226463178244,LOW,4944,988.8000000000001,NO
2023-05-26,Store_B,Eggs,117,48,26,5,103.0,114.0,111.33333333333333,115.32,613.1764631782439,LOW,5616,1123.2,NO
2023-05-27,Store_B,Eggs,102,48,27,5,117.0,103.0,107.33333333333333,104.84,560.7764631782441,LOW,4896,979.2,NO
2023-05-28,Store_B,Eggs,108,48,28,5,102.0,117.0,109.0,108.44,578.7764631782441,LOW,5184,1036.8,NO
2023-05-29,Store_B,Eggs,108,48,29,5,108.0,102.0,106.0,105.67,564.926463178244,LOW,5184,1036.8,NO
2023-05-30,Store_B,Eggs,101,48,30,5,108.0,108.0,105.66666666666667,102.53,549.226463178244,LOW,4848,969.6,NO
2023-05-31,Store_B,Eggs,100,48,31,5,101.0,108.0,103.0,100.5,539.076463178244,LOW,4800,960.0,NO
2023-06-01,Store_B,Eggs,98,48,1,6,100.0,101.0,99.66666666666667,97.47,523.926463178244,LOW,4704,940.8000000000001,NO
2023-06-02,Store_B,Eggs,111,48,2,6,98.0,100.0,103.0,108.6,579.576463178244,LOW,5328,1065.6000000000001,NO
2023-06-03,Store_B,Eggs,99,48,3,6,111.0,98.0,102.66666666666667,100.75,540.326463178244,LOW,4752,950.4000000000001,NO
2023-06-04,Store_B,Eggs,114,48,4,6,99.0,111.0,108.0,111.54,594.2764631782441,LOW,5472,1094.4,NO
2023-06-05,Store_B,Eggs,104,48,5,6,114.0,99.0,105.66666666666667,103.58,554.476463178244,LOW,4992,998.4000000000001,NO
2023-06-06,Store_B,Eggs,98,48,6,6,104.0,114.0,105.33333333333333,99.55,534.326463178244,LOW,4704,940.8000000000001,NO
2023-06-07,Store_B,Eggs,98,48,7,6,98.0,104.0,100.0,97.91,526.126463178244,LOW,4704,940.8000000000001,NO
2023-06-08,Store_B,Eggs,107,48,8,6,98.0,98.0,101.0,106.44,568.7764631782441,LOW,5136,1027.2,NO
2023-06-09,Store_B,Eggs,96,48,9,6,107.0,98.0,100.33333333333333,97.17,522.426463178244,LOW,4608,921.6,NO
2023-06-10,Store_B,Eggs,98,48,10,6,96.0,107.0,100.33333333333333,97.99,526.5264631782441,LOW,4704,940.8000000000001,NO
2023-06-11,Store_B,Eggs,96,48,11,6,98.0,96.0,96.66666666666667,95.29,513.0264631782441,LOW,4608,921.6,NO
2023-06-12,Store_B,Eggs,105,48,12,6,96.0,98.0,99.66666666666667,102.68,549.9764631782441,LOW,5040,1008.0,NO
2023-06-13,Store_B,Eggs,90,48,13,6,105.0,96.0,97.0,92.07,496.926463178244,LOW,4320,864.0,NO
2023-06-14,Store_B,Eggs,88,48,14,6,90.0,105.0,94.33333333333333,90.31,488.126463178244,LOW,4224,844.8000000000001,NO
2023-06-15,Store_B,Eggs,100,48,15,6,88.0,90.0,92.66666666666667,97.91,526.126463178244,LOW,4800,960.0,NO
2023-06-16,Store_B,Eggs,101,48,16,6,100.0,88.0,96.33333333333333,100.02,536.676463178244,LOW,4848,969.6,NO
2023-06-17,Store_B,Eggs,105,48,17,6,101.0,100.0,102.0,104.63,559.726463178244,LOW,5040,1008.0,NO
2023-06-18,Store_B,Eggs,96,48,18,6,105.0,101.0,100.66666666666667,97.6,524.576463178244,LOW,4608,921.6,NO
2023-06-19,Store_B,Eggs,93,48,19,6,96.0,105.0,98.0,94.41,508.62646317824397,LOW,4464,892.8000000000001,NO
2023-06-20,Store_B,Eggs,89,48,20,6,93.0,96.0,92.66666666666667,89.42,483.67646317824403,LOW,4272,854.4000000000001,NO
2023-06-21,Store_B,Eggs,90,48,21,6,89.0,93.0,90.66666666666667,91.28,492.976463178244,LOW,4320,864.0,NO
2023-06-22,Store_B,Eggs,103,48,22,6,90.0,89.0,94.0,101.25,542.826463178244,LOW,4944,988.8000000000001,NO
2023-06-23,Store_B,Eggs,86,48,23,6,103.0,90.0,93.0,87.72,475.17646317824403,LOW,4128,825.6,NO
2023-06-24,Store_B,Eggs,104,48,24,6,86.0,103.0,97.66666666666667,102.37,548.426463178244,LOW,4992,998.4000000000001,NO
2023-06-25,Store_B,Eggs,85,48,25,6,104.0,86.0,91.66666666666667,87.31,473.126463178244,LOW,4080,816.0,NO
2023-06-26,Store_B,Eggs,88,48,26,6,85.0,104.0,92.33333333333333,88.46,478.87646317824397,LOW,4224,844.8000000000001,NO
2023-06-27,Store_B,Eggs,99,48,27,6,88.0,85.0,90.66666666666667,96.96,521.376463178244,LOW,4752,950.4000000000001,NO
2023-06-28,Store_B,Eggs,93,48,28,6,99.0,88.0,93.33333333333333,93.51,504.126463178244,LOW,4464,892.8000000000001,NO
2023-06-29,Store_B,Eggs,102,48,29,6,93.0,99.0,98.0,100.91,541.126463178244,LOW,4896,979.2,NO
2023-06-30,Store_B,Eggs,105,48,30,6,102.0,93.0,100.0,102.93,551.2264631782441,LOW,5040,1008.0,NO
2023-07-01,Store_B,Eggs,98,48,1,7,105.0,102.0,101.66666666666667,98.46,528.876463178244,LOW,4704,940.8000000000001,NO
2023-07-02,Store_B,Eggs,90,48,2,7,98.0,105.0,97.66666666666667,91.59,494.52646317824406,LOW,4320,864.0,NO
2023-07-03,Store_B,Eggs,92,48,3,7,90.0,98.0,93.33333333333333,92.12,497.17646317824403,LOW,4416,883.2,NO
2023-07-04,Store_B,Eggs,104,48,4,7,92.0,90.0,95.33333333333333,103.21,552.626463178244,LOW,4992,998.4000000000001,NO
2023-07-05,Store_B,Eggs,112,48,5,7,104.0,92.0,102.66666666666667,109.73,585.226463178244,LOW,5376,1075.2,NO
2023-07-06,Store_B,Eggs,95,48,6,7,112.0,104.0,103.66666666666667,97.77,525.426463178244,LOW,4560,912.0,NO
2023-07-07,Store_B,Eggs,97,48,7,7,95.0,112.0,101.33333333333333,98.28,527.976463178244,LOW,4656,931.2,NO
2023-07-08,Store_B,Eggs,112,48,8,7,97.0,95.0,101.33333333333333,109.85,585.826463178244,LOW,5376,1075.2,NO
2023-07-09,Store_B,Eggs,113,48,9,7,112.0,97.0,107.33333333333333,110.81,590.626463178244,LOW,5424,1084.8,NO
2023-07-10,Store_B,Eggs,111,48,10,7,113.0,112.0,112.0,112.9,601.076463178244,LOW,5328,1065.6000000000001,NO
2023-07-11,Store_B,Eggs,117,48,11,7,111.0,113.0,113.66666666666667,116.11,617.126463178244,LOW,5616,1123.2,NO
2023-07-12,Store_B,Eggs,116,48,12,7,117.0,111.0,114.66666666666667,115.86,615.876463178244,LOW,5568,1113.6000000000001,NO
2023-07-13,Store_B,Eggs,115,48,13,7,116.0,117.0,116.0,114.41,608.626463178244,LOW,5520,1104.0,NO
2023-07-14,Store_B,Eggs,112,48,14,7,115.0,116.0,114.33333333333333,113.64,604.7764631782441,LOW,5376,1075.2,NO
2023-07-15,Store_B,Eggs,104,48,15,7,112.0,115.0,110.33333333333333,107.41,573.626463178244,LOW,4992,998.4000000000001,NO
2023-07-16,Store_B,Eggs,105,48,16,7,104.0,112.0,107.0,104.95,561.326463178244,LOW,5040,1008.0,NO
2023-07-17,Store_B,Eggs,118,48,17,7,105.0,104.0,109.0,115.34,613.2764631782441,LOW,5664,1132.8,NO
2023-07-18,Store_B,Eggs,119,48,18,7,118.0,105.0,114.0,118.49,629.026463178244,LOW,5712,1142.4,NO
2023-07-19,Store_B,Eggs,116,48,19,7,119.0,118.0,117.66666666666667,115.14,612.2764631782441,LOW,5568,1113.6000000000001,NO
